240.133  82.0901  1
171.016  96.9417  1
80.945  87.0641  1
237.463  148.336  1
177.936  112.088  1
276.404  172.862  1
226.206  150.972  1
87.2117  168.609  1
222.057  158.532  1
106.169  125.44  1
260.739  165.356  1
268.356  144.848  1
250.41  117.098  1
265.686  125.826  1
132.675  152.471  0
267.403  142.58  1
142.963  51.6531  1
189.541  178.611  1
177.938  106.614  1
252.197  83.5396  1
237.686  95.0995  1
288.2  168.732  0
290.126  168.656  0
76.6246  129.944  0
99.5424  169.861  0
196.829  189.065  0
157.671  170.627  0
164.542  170.119  0
175.575  171.278  0
177.103  168.567  0
181.071  169.682  0
84.6649  128.737  1
223.06  164.472  1
267.601  159.112  1
120.903  151.348  0
273.252  128.974  1
227.647  166.925  0
56.9448  82.8624  1
120.147  168.143  0
224.867  168.452  0
90.0646  166.022  0
288.736  113.653  1
89.7233  169.994  0
104.963  168.339  0
235.617  167.415  0
82.4533  168.428  0
261.888  159.395  0
81.1515  158.15  0
88.4055  110.382  0
282.556  144.934  0
84.5299  112.088  0
157.589  156.354  1
294.476  99.4323  1
309.746  117.309  0
118.97  196.41  0
56.5715  117.744  0
71.4688  118.125  0
72.7251  118.288  0
99.0033  118.287  0
97.9284  119.261  0
105.308  117.965  0
107.58  118.231  0
109.463  118.336  0
192.274  177.484  1
184.147  178.157  1
241.347  178.155  1
194.567  178.963  1
149.42  178.533  1
244.513  178.627  1
154.725  189.668  1
165.314  179.428  1
162.223  178.424  1
233.452  177.274  1
148.865  205.379  0
206.697  164.232  0
250.412  147.454  1
260.288  148.143  1
169.492  195.897  1
176.656  150.293  1
275.119  148.429  1
246.978  103.908  1
199.247  149.174  1
233.593  112.42  1
192.284  149.762  1
256.375  158.913  0
170.463  204.336  0
85.1454  156.595  0
248.73  114.561  1
292.683  155.722  0
287.907  155.042  0
192.609  104.336  1
141.158  155.606  0
139.265  155.242  0
133.534  154.512  0
165.539  161.223  1
260.735  117.676  1
261.382  184.607  0
99.5991  110.133  0
288.244  162.509  0
114.518  109.328  0
64.893  83.8492  0
114.967  110.186  0
51.1819  85.1007  0
197.619  185.652  0
89.8869  129.472  0
88.2723  94.3783  0
273.402  97.0664  0
94.3847  98.1445  0
266.208  111.86  0
210.478  188.317  1
159.463  114.336  1
169.463  49.3364  1
165.463  49.3364  1
161.432  49.5203  1
178.463  121.336  1
153.562  49.7219  1
149.972  48.9558  1
272.964  135.735  1
114.811  123.827  1
74.4829  108.568  1
259.178  95.3183  1
181.333  156.448  1
154.463  68.3364  1
181.33  63.6186  1
215.888  96.3614  1
158.619  71.3922  1
167.463  76.3364  1
